epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
54,6407.1,0.8961,1.02002,1.35601,0.79225,0.81563,0.80333,0.62435,0.90426,0.74985,1.25099,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,6475.28,0.88778,1.0015,1.35623,0.79212,0.81495,0.80561,0.63607,0.89988,0.75114,1.24337,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,6549.16,0.88782,0.99907,1.35151,0.78552,0.80808,0.80099,0.6279,0.89791,0.7458,1.2436,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,6625.3,0.87631,0.98218,1.34817,0.77936,0.84028,0.81217,0.63506,0.89421,0.7423,1.24952,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,6693.82,0.8811,0.99255,1.35277,0.81228,0.82689,0.81585,0.63409,0.90511,0.72295,1.2579,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,6767.69,0.87346,0.98316,1.34162,0.81362,0.79312,0.80109,0.62469,0.90735,0.74675,1.25239,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,6841.57,0.86932,0.98403,1.34203,0.78633,0.81646,0.80554,0.63014,0.89265,0.75571,1.23404,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,6910.57,0.86283,0.96357,1.3353,0.79613,0.81282,0.80004,0.62566,0.88645,0.74117,1.23353,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,6978.4,0.88,0.96375,1.34306,0.78779,0.83239,0.81383,0.6363,0.89197,0.71879,1.23779,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,7045.84,0.85827,0.9451,1.33204,0.76885,0.84338,0.80675,0.63214,0.89122,0.73505,1.23733,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,7113.25,0.84922,0.94425,1.32952,0.80759,0.78664,0.81004,0.63344,0.88655,0.73459,1.23414,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,7180.57,0.85409,0.93736,1.32849,0.80121,0.80327,0.82025,0.64426,0.87073,0.73114,1.21527,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,7248.59,0.84365,0.92561,1.32171,0.76801,0.84462,0.80901,0.63215,0.87696,0.73887,1.22378,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,7316.76,0.84329,0.92441,1.31874,0.79504,0.8131,0.80633,0.63282,0.88458,0.74749,1.22465,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,7384.58,0.85008,0.92096,1.31987,0.81667,0.81491,0.81861,0.64015,0.87064,0.73438,1.21562,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,7452.87,0.84025,0.90521,1.31562,0.76954,0.84892,0.80892,0.6381,0.88058,0.73611,1.22494,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,7519.98,0.83321,0.90501,1.31297,0.80721,0.798,0.80902,0.63707,0.88174,0.73137,1.22438,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,7586.91,0.83253,0.89836,1.30755,0.78431,0.83547,0.81153,0.64018,0.87695,0.72919,1.22503,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,7657.24,0.83505,0.89628,1.30944,0.79942,0.80728,0.80803,0.63772,0.87461,0.73586,1.22743,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,7729.52,0.82488,0.88041,1.30342,0.81557,0.79369,0.81174,0.64109,0.8804,0.73462,1.23455,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,8034.43,0.81994,0.8826,1.29907,0.81579,0.80085,0.8088,0.6383,0.87316,0.74008,1.22356,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,8311.45,0.82433,0.88419,1.29927,0.82041,0.79427,0.80888,0.63844,0.86649,0.73361,1.21449,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,8500.96,0.82614,0.86533,1.29796,0.79884,0.81811,0.80759,0.63686,0.86607,0.72685,1.21839,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,8570.57,0.8224,0.86235,1.29706,0.81747,0.80317,0.8143,0.64148,0.86688,0.7215,1.2286,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,8637.77,0.81635,0.85428,1.29165,0.78601,0.84025,0.81353,0.64259,0.87684,0.72223,1.23643,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,8705.08,0.81689,0.84417,1.29591,0.7873,0.83489,0.81276,0.63789,0.87906,0.72607,1.2351,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,8772.1,0.81422,0.84699,1.2886,0.80429,0.83046,0.81515,0.639,0.8849,0.7276,1.24281,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,8839.29,0.80293,0.8423,1.2883,0.81736,0.83483,0.81918,0.64038,0.88098,0.72461,1.23865,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,8906.63,0.80491,0.83955,1.28146,0.7977,0.83458,0.81488,0.63811,0.87743,0.72772,1.23682,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,8973.63,0.80679,0.83979,1.28786,0.81569,0.82046,0.81536,0.64059,0.8772,0.72764,1.23447,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,9040.63,0.79999,0.82851,1.28044,0.81043,0.8323,0.81422,0.64231,0.87502,0.7264,1.23405,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,9180.52,0.79212,0.8209,1.27636,0.80867,0.83126,0.81754,0.64311,0.87287,0.7239,1.23357,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,9263.15,0.79075,0.81478,1.27504,0.80239,0.82624,0.81691,0.64469,0.8694,0.7243,1.22536,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,9329.9,0.78904,0.80195,1.2724,0.80428,0.83372,0.81807,0.64553,0.86743,0.71606,1.22628,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,9398.21,0.78622,0.79767,1.27106,0.79928,0.8332,0.81524,0.64457,0.86952,0.71922,1.22741,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,9466.47,0.77881,0.79139,1.26436,0.80897,0.83016,0.81573,0.64468,0.86977,0.71985,1.22925,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,9611.48,0.77961,0.79041,1.26405,0.79938,0.82519,0.81534,0.6433,0.87377,0.72237,1.23562,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,9727.59,0.79819,0.64549,1.32551,0.78725,0.83088,0.81722,0.64646,0.8703,0.72458,1.23327,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,9790.4,0.77491,0.61169,1.29838,0.78021,0.84957,0.81708,0.64653,0.8699,0.7226,1.23179,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,9852.88,0.76308,0.59353,1.2894,0.81472,0.80346,0.81852,0.64584,0.86936,0.72405,1.23203,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,9915.38,0.7624,0.58865,1.28755,0.82951,0.79928,0.81847,0.64582,0.86834,0.72325,1.23048,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,9977.67,0.75184,0.57365,1.27671,0.82686,0.80196,0.81894,0.64502,0.86739,0.72017,1.23031,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,10040.3,0.74741,0.57058,1.27525,0.83232,0.80039,0.82071,0.64683,0.8667,0.71904,1.23146,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,10103,0.74199,0.55925,1.27094,0.82146,0.81092,0.8207,0.64745,0.86563,0.72053,1.23031,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,10165.8,0.73537,0.5566,1.26549,0.8215,0.81909,0.82115,0.64847,0.86592,0.72122,1.23187,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,10234.6,0.7317,0.54944,1.26385,0.81901,0.8128,0.81979,0.64839,0.86532,0.72399,1.23249,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,10313.6,0.73158,0.5422,1.26294,0.81829,0.81311,0.81839,0.64753,0.86391,0.72646,1.2298,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
