epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,1299.86,1.12073,1.56115,1.57572,0.61835,0.74846,0.68152,0.50626,1.13919,1.13006,1.50838,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,1412.8,1.09791,1.51685,1.55664,0.58285,0.7059,0.6913,0.5087,1.12927,1.146,1.53267,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,1479.72,1.08412,1.49352,1.54809,0.6693,0.75304,0.70177,0.53336,1.05294,1.06308,1.42814,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,1546.53,1.08588,1.48025,1.54085,0.66527,0.70924,0.68242,0.50145,1.11713,1.10436,1.47564,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,1612.93,1.07647,1.46151,1.53285,0.66926,0.74298,0.71175,0.52481,1.06049,1.07659,1.45177,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,1679.79,1.05598,1.43736,1.51534,0.67619,0.76485,0.72657,0.537,1.07468,1.05148,1.44893,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,1746.42,1.04231,1.40915,1.50466,0.65019,0.72961,0.69655,0.53471,1.03802,1.0211,1.41009,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,1813.61,1.03528,1.38104,1.50081,0.72924,0.77515,0.74772,0.5603,1.03971,0.96991,1.4123,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,1880.01,1.03401,1.35345,1.49479,0.68746,0.73922,0.72461,0.53237,1.06263,1.02939,1.42385,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,1946.76,1.02518,1.33325,1.47696,0.68594,0.75925,0.73507,0.56532,1.01321,0.95639,1.38022,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,2013.04,1.02049,1.32519,1.47753,0.67628,0.78411,0.74283,0.57388,1.00891,0.93794,1.36973,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,2192.54,1.02791,1.31365,1.47973,0.73655,0.74683,0.75478,0.57506,0.98339,0.91057,1.36384,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,2260.68,1.00208,1.28809,1.46534,0.7609,0.77172,0.7587,0.5677,1.002,0.91687,1.36169,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,2327.48,1.00414,1.2818,1.46482,0.68279,0.77471,0.7546,0.57643,0.99199,0.92752,1.35034,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,2393.82,1.00446,1.27767,1.46064,0.71065,0.78681,0.73975,0.57112,0.97616,0.91338,1.3405,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,2460.57,1.00942,1.26471,1.46211,0.71744,0.77803,0.75813,0.58161,0.97942,0.89074,1.34462,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,2527.57,0.99936,1.2605,1.46056,0.71968,0.80282,0.77227,0.59262,0.99332,0.86861,1.33788,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,2594.59,0.98397,1.24257,1.45079,0.70295,0.83372,0.75089,0.57417,0.97454,0.87915,1.32426,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,2753.32,0.97057,1.21885,1.43229,0.73273,0.78864,0.77196,0.58765,0.97252,0.88699,1.32176,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,2879.58,0.97616,1.20211,1.43931,0.76504,0.79353,0.78321,0.59774,0.94796,0.85494,1.31028,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,2959.21,0.97572,1.21906,1.43659,0.74444,0.80216,0.77774,0.58723,0.94801,0.84369,1.32558,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,3042.54,0.96636,1.20114,1.4283,0.72571,0.8292,0.78683,0.60968,0.9162,0.80941,1.28718,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,3137.88,0.95808,1.18297,1.41785,0.77859,0.81649,0.79132,0.6059,0.94377,0.83908,1.29467,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,3224.7,0.95204,1.16609,1.41776,0.77639,0.80984,0.79782,0.6124,0.93652,0.79986,1.28722,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,3301.92,0.96018,1.16375,1.41744,0.76826,0.80135,0.79325,0.60896,0.92542,0.80088,1.27873,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,3368.87,0.95908,1.14964,1.41415,0.79862,0.78651,0.8199,0.62381,0.93071,0.77319,1.29208,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,3435.21,0.94211,1.14836,1.4074,0.77302,0.83193,0.80729,0.62155,0.91276,0.7811,1.28491,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,3503.57,0.938,1.12826,1.40312,0.73591,0.80524,0.77505,0.60016,0.91249,0.80547,1.25868,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,3571.03,0.93494,1.12354,1.39784,0.78943,0.81356,0.8036,0.62146,0.91582,0.78304,1.27191,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,3638.9,0.94372,1.13176,1.40284,0.78864,0.8135,0.81041,0.62492,0.92257,0.77266,1.27857,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,3706.44,0.93239,1.11465,1.39662,0.7377,0.82408,0.8055,0.62643,0.92718,0.77835,1.28161,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,3773.91,0.93096,1.11255,1.39833,0.78684,0.79595,0.79441,0.61998,0.89689,0.77675,1.25328,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,3841.07,0.93071,1.10724,1.39151,0.81851,0.79899,0.81169,0.63654,0.89736,0.74128,1.25652,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,3907.93,0.91803,1.07745,1.38321,0.79902,0.83326,0.82477,0.64435,0.90364,0.74253,1.26017,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,3974.45,0.91624,1.06926,1.38311,0.76658,0.84618,0.81812,0.63937,0.89991,0.75703,1.26417,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,4041.41,0.91251,1.07477,1.37507,0.78728,0.81713,0.81892,0.64566,0.88583,0.74536,1.24701,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,4108.56,0.91177,1.06226,1.37659,0.77602,0.84071,0.80537,0.63294,0.87881,0.75234,1.24462,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,4174.75,0.89869,1.05263,1.36751,0.74165,0.84354,0.81073,0.63943,0.88369,0.76056,1.24537,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,4241.17,0.90653,1.05257,1.3712,0.7804,0.81174,0.80521,0.63239,0.89227,0.74273,1.25936,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,4308.04,0.90174,1.04276,1.3696,0.77383,0.83267,0.83073,0.65364,0.88895,0.72016,1.25141,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,4374.43,0.89457,1.03819,1.36221,0.79279,0.77832,0.80683,0.63438,0.88622,0.76315,1.24391,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,4441.19,0.88954,1.02244,1.35994,0.77043,0.86313,0.83524,0.65217,0.88052,0.70665,1.25201,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,4507.81,0.90467,1.02481,1.36263,0.8112,0.81966,0.82467,0.64987,0.88024,0.70941,1.23922,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,4574.47,0.89322,1.0307,1.36106,0.776,0.85521,0.81986,0.64019,0.89757,0.73731,1.25928,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,4640.96,0.88552,1.00374,1.35521,0.78648,0.85293,0.83128,0.65249,0.87381,0.71475,1.22483,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,4708.27,0.8902,1.0063,1.35802,0.78151,0.84038,0.82143,0.65015,0.87909,0.73303,1.2407,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,4774.48,0.88224,0.9923,1.35298,0.79811,0.80697,0.81593,0.64978,0.8581,0.73257,1.21265,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,4841.18,0.87567,0.9956,1.34794,0.78396,0.84499,0.82588,0.64431,0.8768,0.71881,1.23799,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,4907.63,0.8777,0.97823,1.34786,0.79592,0.81456,0.82853,0.65194,0.87268,0.71724,1.23482,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,4973.99,0.87503,0.97884,1.3436,0.78712,0.83589,0.82216,0.65117,0.86585,0.72357,1.22861,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,5040.36,0.86722,0.97094,1.3386,0.81766,0.82286,0.83299,0.65632,0.85732,0.7054,1.22598,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,5106.94,0.87212,0.96714,1.33727,0.77105,0.83826,0.82362,0.64824,0.85958,0.7113,1.22658,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,5173.51,0.85758,0.94978,1.33041,0.81969,0.81975,0.83136,0.65846,0.86539,0.69608,1.22177,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,5304.88,0.8643,0.95572,1.33918,0.80933,0.84661,0.82985,0.653,0.86084,0.70163,1.21631,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,5658.75,0.85486,0.9464,1.32679,0.80233,0.84414,0.82854,0.65684,0.85253,0.69408,1.2082,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,5793.5,0.84533,0.92795,1.32267,0.82545,0.80875,0.82502,0.65121,0.85613,0.70524,1.21817,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,6070.78,0.84563,0.92221,1.32269,0.80902,0.84852,0.82208,0.65439,0.85146,0.69391,1.21967,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,6232.75,0.85551,0.93173,1.32766,0.81017,0.82835,0.8344,0.66093,0.86407,0.69141,1.2283,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,6300.28,0.83773,0.90986,1.31347,0.8363,0.84372,0.83913,0.66226,0.86771,0.68256,1.22988,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,6368.19,0.8421,0.91133,1.31486,0.82096,0.84929,0.83468,0.65794,0.85692,0.69356,1.21817,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,6455.11,0.83385,0.90824,1.30948,0.82085,0.8324,0.83067,0.65648,0.85464,0.70445,1.21055,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,6628.81,0.8459,0.90565,1.31735,0.80746,0.85046,0.83533,0.66339,0.85219,0.69182,1.21321,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,6745.17,0.83101,0.89849,1.30704,0.8186,0.81096,0.83252,0.65998,0.85767,0.7021,1.22188,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,6823.96,0.82624,0.88351,1.30138,0.81379,0.83408,0.83839,0.6629,0.8569,0.69943,1.21948,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,6896.61,0.82722,0.87484,1.29979,0.81703,0.85402,0.83866,0.66309,0.85547,0.69174,1.21322,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,6963.56,0.82144,0.86765,1.2962,0.81775,0.84843,0.83615,0.65725,0.85543,0.6889,1.21397,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,7030.11,0.81873,0.87008,1.29922,0.82324,0.86198,0.83703,0.65673,0.85777,0.68973,1.21268,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,7097.6,0.81745,0.86158,1.2937,0.82661,0.85355,0.83633,0.6564,0.85503,0.68391,1.21219,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,7169.49,0.81471,0.85419,1.2925,0.82537,0.84845,0.83167,0.65985,0.85091,0.69552,1.20691,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,7520.18,0.81079,0.84967,1.28608,0.82593,0.84719,0.82968,0.65462,0.85452,0.70031,1.21102,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,7598.32,0.80818,0.84649,1.29204,0.81789,0.84027,0.82575,0.65221,0.85899,0.70354,1.21276,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,7665.34,0.80614,0.83874,1.28271,0.81499,0.84479,0.82443,0.64791,0.86092,0.70189,1.21738,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,7733.15,0.81083,0.84332,1.28967,0.82513,0.84039,0.82866,0.64033,0.85857,0.6948,1.21991,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,7801.08,0.80493,0.83313,1.28474,0.83658,0.83509,0.8308,0.64578,0.85685,0.69066,1.22045,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,7868.9,0.79889,0.83379,1.27889,0.83736,0.83461,0.83241,0.64495,0.85889,0.69104,1.22537,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,7935.9,0.7937,0.81529,1.27816,0.82725,0.84021,0.82537,0.64378,0.8574,0.69284,1.22575,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,8111.5,0.8007,0.81549,1.28112,0.82612,0.83504,0.8234,0.64115,0.85355,0.70064,1.22554,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,8391.89,0.78965,0.80309,1.2718,0.81369,0.84665,0.82115,0.64863,0.85074,0.70196,1.22335,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,8661.7,0.78436,0.80144,1.26955,0.82851,0.84256,0.81951,0.64762,0.85044,0.70679,1.22583,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,8843.77,0.78266,0.79904,1.27224,0.839,0.83747,0.82221,0.64954,0.85176,0.70626,1.22767,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,8909.2,0.80047,0.65284,1.3239,0.83423,0.84112,0.82542,0.64705,0.85099,0.70779,1.22293,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,8971.76,0.78018,0.6237,1.30436,0.83396,0.84021,0.82505,0.64698,0.84997,0.70633,1.22046,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,9073.88,0.76946,0.6008,1.29543,0.83497,0.83558,0.82559,0.64548,0.8526,0.70671,1.22428,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,9163.4,0.76508,0.59319,1.2939,0.83887,0.83578,0.82841,0.65504,0.85574,0.70996,1.22582,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,9225.95,0.75443,0.58195,1.28199,0.84068,0.83497,0.82884,0.6545,0.85714,0.70918,1.22742,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,9288.31,0.75047,0.57339,1.27913,0.82833,0.84085,0.82673,0.65569,0.85565,0.70498,1.22645,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,9350.7,0.74725,0.5649,1.27568,0.82603,0.84655,0.82597,0.65445,0.85641,0.70392,1.22888,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,9413.61,0.74313,0.56286,1.27188,0.82693,0.84657,0.82717,0.65502,0.85546,0.70587,1.22799,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,9477.05,0.73691,0.55594,1.26877,0.82595,0.84191,0.8285,0.65677,0.85534,0.70966,1.22849,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,9549.38,0.72952,0.55298,1.2664,0.82674,0.84216,0.82858,0.65708,0.85423,0.71309,1.22829,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
