epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
13,1646.56,1.09981,1.51673,1.55294,0.66699,0.7575,0.68153,0.52654,1.01125,1.06345,1.39538,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,1724.82,1.08963,1.48496,1.54345,0.66348,0.74698,0.72006,0.52608,1.05898,1.04809,1.44443,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,1788.37,1.07587,1.47055,1.53022,0.70352,0.69423,0.70357,0.52322,1.06931,1.07264,1.45201,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,1866.87,1.0669,1.44637,1.52309,0.60896,0.72827,0.68666,0.52867,1.04198,1.04567,1.40782,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,1941.41,1.04919,1.41653,1.50535,0.66897,0.74271,0.70615,0.52757,1.05259,1.01207,1.41953,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,2018.12,1.05205,1.39648,1.50551,0.68724,0.78249,0.73207,0.51817,1.03878,0.98624,1.40103,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,2084.45,1.04461,1.38695,1.50432,0.66785,0.76783,0.70328,0.52122,1.02534,1.04586,1.41897,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,2150.4,1.03834,1.35966,1.48766,0.70674,0.78295,0.7267,0.54433,1.04495,1.00293,1.41507,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,2220.59,1.02878,1.3591,1.48451,0.69742,0.75392,0.73487,0.55539,0.98712,0.94556,1.35129,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,2299.45,1.03039,1.33973,1.48304,0.72253,0.81484,0.75951,0.56278,1.02082,0.91661,1.38325,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,2373.07,1.00183,1.29952,1.46724,0.7133,0.79707,0.76005,0.57247,0.98303,0.95347,1.35324,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,2439.52,1.00524,1.29086,1.46181,0.72909,0.79206,0.74457,0.5539,1.01055,0.9011,1.3754,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,2505.92,1.00479,1.29152,1.46235,0.71864,0.80876,0.7425,0.56696,0.98783,0.92611,1.35059,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,2572.16,1.00799,1.28964,1.46492,0.7216,0.80783,0.75172,0.57993,0.96387,0.88474,1.33735,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,2638.53,1.00529,1.27922,1.46081,0.70452,0.77533,0.74617,0.56647,0.98992,0.89831,1.34393,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,2740.01,0.99037,1.27033,1.456,0.70747,0.80703,0.75575,0.5787,0.97263,0.8813,1.34498,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,3111.36,0.97754,1.23812,1.44027,0.7258,0.80843,0.76221,0.57384,0.97203,0.89183,1.3327,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,3383.26,0.98049,1.22583,1.4406,0.7594,0.78515,0.76696,0.57904,0.95275,0.85691,1.31406,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,3571.06,0.97955,1.21603,1.44007,0.74801,0.82168,0.77564,0.58646,0.95532,0.84676,1.3177,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,3689.91,0.96893,1.20866,1.43258,0.73139,0.80254,0.78249,0.59257,0.93884,0.81742,1.29611,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,3758.42,0.95953,1.18853,1.41921,0.7561,0.8334,0.78649,0.59511,0.95964,0.82979,1.30361,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,3907.6,0.96927,1.18331,1.42814,0.77027,0.81159,0.77478,0.59674,0.92918,0.83162,1.27481,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,4005.51,0.96582,1.18002,1.42031,0.73974,0.83427,0.78912,0.6009,0.96509,0.80977,1.31443,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,4072.07,0.95058,1.16059,1.40962,0.76151,0.76791,0.77345,0.59182,0.94542,0.8316,1.28645,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,4138.61,0.95226,1.158,1.41099,0.7566,0.81859,0.78068,0.60487,0.92686,0.81247,1.28215,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,4205.11,0.94699,1.1522,1.41082,0.76935,0.81654,0.79031,0.60517,0.92075,0.80406,1.27009,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,4411.84,0.94141,1.15197,1.4038,0.76562,0.775,0.77644,0.59504,0.92856,0.8019,1.27517,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,4558.4,0.94648,1.13889,1.40832,0.7804,0.81445,0.77973,0.60819,0.9121,0.80562,1.25917,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,4694.15,0.93492,1.12472,1.39792,0.77485,0.83159,0.79352,0.61135,0.92184,0.79861,1.26953,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,4883.37,0.93716,1.12522,1.40491,0.79612,0.81619,0.79417,0.61236,0.91303,0.80183,1.25875,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,4950.28,0.93566,1.10457,1.39334,0.76272,0.82886,0.79348,0.61758,0.90267,0.78281,1.24848,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,5033.85,0.9291,1.08614,1.39109,0.78602,0.81184,0.79363,0.61734,0.94039,0.78249,1.28569,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,5130.03,0.91713,1.07876,1.38647,0.79782,0.79165,0.78886,0.61607,0.89854,0.77853,1.24607,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,5227.42,0.92278,1.09927,1.38566,0.76652,0.81491,0.79061,0.62288,0.90199,0.76352,1.24928,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,5307.31,0.91231,1.06029,1.37735,0.76601,0.80561,0.80061,0.62737,0.91752,0.75122,1.25957,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,5405.72,0.91025,1.0638,1.37381,0.78727,0.8265,0.80775,0.6327,0.89997,0.76229,1.25408,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,5486,0.91222,1.05821,1.3732,0.77199,0.8204,0.79254,0.62052,0.90075,0.78415,1.25662,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,5575.51,0.90477,1.04705,1.37063,0.79081,0.81864,0.80984,0.63576,0.87614,0.76951,1.23109,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,5662.97,0.90112,1.0483,1.36901,0.79027,0.78127,0.78558,0.61912,0.89039,0.78103,1.23828,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,5728.93,0.90417,1.04206,1.36931,0.8091,0.80504,0.79916,0.62773,0.89119,0.7788,1.23508,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,5794.82,0.90355,1.03867,1.36885,0.79424,0.81755,0.80442,0.63435,0.88506,0.76904,1.23895,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,5866.85,0.89889,1.02939,1.36327,0.79634,0.82484,0.80346,0.63091,0.89068,0.75674,1.24254,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,5955.28,0.89119,1.0122,1.36256,0.80533,0.815,0.80193,0.63067,0.88577,0.75422,1.23437,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,6022.16,0.8933,1.01086,1.3554,0.77589,0.82834,0.8029,0.62956,0.87937,0.76167,1.23256,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,6088.26,0.88962,1.00228,1.35225,0.78651,0.83587,0.81509,0.63879,0.88302,0.74259,1.2277,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,6154.37,0.8808,1.00788,1.35403,0.79111,0.82241,0.80396,0.63219,0.89388,0.74385,1.2322,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,6221.02,0.87919,0.98621,1.34589,0.78577,0.83289,0.80455,0.63131,0.88089,0.74845,1.22428,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,6502.01,0.8826,0.99661,1.35149,0.80514,0.83599,0.80905,0.6383,0.86632,0.73385,1.21684,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,7012.72,0.87571,0.97785,1.34162,0.79708,0.82286,0.8087,0.63744,0.86737,0.75066,1.22362,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,7079.09,0.8791,0.97634,1.34347,0.81739,0.82578,0.81415,0.64485,0.86218,0.72951,1.21934,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,7145.08,0.85795,0.95811,1.33262,0.7855,0.83302,0.80663,0.64615,0.86141,0.74175,1.21616,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,7211.21,0.86417,0.96855,1.34178,0.77461,0.84066,0.80619,0.64145,0.864,0.71907,1.22659,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,7277.12,0.85625,0.95846,1.33072,0.79577,0.80003,0.81129,0.64508,0.85586,0.73297,1.21196,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,7343.3,0.85868,0.93693,1.33179,0.79495,0.8276,0.80743,0.63865,0.85081,0.73524,1.21369,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,7409.16,0.85197,0.94323,1.32692,0.80774,0.8051,0.80677,0.63654,0.8644,0.73489,1.21508,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,7475.08,0.85722,0.93602,1.32682,0.80335,0.81851,0.81073,0.64038,0.8662,0.72495,1.21833,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,7541.04,0.84207,0.91748,1.31742,0.7974,0.82375,0.80952,0.64309,0.85362,0.72555,1.20553,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,7607.03,0.84572,0.91854,1.31902,0.80898,0.81737,0.80499,0.63754,0.86957,0.74592,1.22194,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,7673.04,0.83709,0.90954,1.31265,0.8061,0.82857,0.80874,0.64265,0.85535,0.72362,1.21036,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,7739.37,0.84192,0.9104,1.31155,0.80951,0.82476,0.81265,0.64492,0.86004,0.71797,1.20988,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,7805.33,0.83401,0.90041,1.31209,0.81478,0.80943,0.81243,0.64415,0.85544,0.7261,1.20579,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,7871.18,0.83596,0.89394,1.3067,0.81267,0.81381,0.81117,0.63901,0.85594,0.73156,1.20399,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,7936.8,0.82217,0.88652,1.2993,0.79819,0.83698,0.81275,0.64344,0.85325,0.72275,1.20437,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,8002.95,0.83601,0.88198,1.30743,0.82104,0.82015,0.81348,0.64655,0.84781,0.72628,1.19863,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,8069.07,0.81977,0.88373,1.3003,0.82561,0.81748,0.81576,0.64513,0.85324,0.72147,1.2072,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,8135.09,0.81412,0.86762,1.28999,0.8266,0.83568,0.8222,0.64692,0.8514,0.72265,1.20787,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,8201.07,0.81469,0.86142,1.29208,0.82267,0.8276,0.82382,0.64695,0.85985,0.72671,1.22021,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,8267.28,0.82019,0.85941,1.29454,0.82489,0.83436,0.82667,0.65054,0.86793,0.71944,1.22565,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,8333.32,0.81324,0.8651,1.29553,0.82827,0.82904,0.82636,0.65024,0.8726,0.70853,1.23248,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,8399.3,0.80533,0.84968,1.28512,0.81905,0.84027,0.82484,0.64823,0.87158,0.70191,1.2351,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,8465.13,0.81466,0.84387,1.29296,0.80209,0.84726,0.82151,0.6499,0.8658,0.69878,1.22914,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,8531.04,0.80098,0.83995,1.28131,0.81833,0.83205,0.82189,0.64974,0.8666,0.70112,1.23312,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,8596.98,0.79891,0.8369,1.28213,0.81689,0.82553,0.81975,0.64595,0.8687,0.71001,1.23529,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,8662.75,0.79221,0.81986,1.27715,0.81016,0.83966,0.8204,0.64619,0.86563,0.71245,1.23427,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,8728.5,0.79848,0.81942,1.28148,0.8163,0.83115,0.81815,0.64457,0.86442,0.71164,1.23122,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,8794.36,0.79956,0.81262,1.27907,0.82714,0.82237,0.82116,0.64768,0.86789,0.70778,1.23316,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,8860.12,0.78509,0.80877,1.26909,0.82467,0.82597,0.81771,0.64607,0.86591,0.71542,1.23128,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,8926.38,0.78421,0.79808,1.26795,0.82736,0.82606,0.82091,0.64641,0.86665,0.71884,1.2313,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,8990.3,0.8016,0.66233,1.32915,0.82357,0.83501,0.8243,0.64951,0.86556,0.71606,1.23026,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,9052.39,0.78546,0.62715,1.3071,0.8275,0.83672,0.82652,0.6518,0.8657,0.71551,1.23128,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,9114.03,0.77215,0.61057,1.29441,0.82393,0.84434,0.82774,0.65344,0.86249,0.71065,1.22687,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,9175.96,0.77016,0.60434,1.29422,0.83323,0.84604,0.83232,0.65389,0.85996,0.70661,1.22466,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,9237.78,0.75621,0.59128,1.28328,0.83516,0.84388,0.82844,0.65402,0.85978,0.70436,1.22499,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,9299.66,0.75314,0.58564,1.27994,0.83218,0.84958,0.82889,0.65519,0.86135,0.70431,1.22756,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,9361.55,0.74777,0.57977,1.27631,0.83087,0.84778,0.83033,0.65771,0.86,0.70355,1.2275,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,9423.88,0.74043,0.56662,1.26659,0.83056,0.8483,0.83068,0.65633,0.85899,0.70355,1.2271,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,9486.31,0.73878,0.56564,1.26975,0.83033,0.85814,0.83199,0.65712,0.8599,0.7019,1.22919,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,9548.22,0.73386,0.55846,1.26537,0.83222,0.85851,0.83288,0.65824,0.86112,0.69963,1.23091,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
