epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
12,775.564,0.92448,1.28958,1.395,0.68469,0.67338,0.67787,0.49231,1.11277,1.25862,1.49502,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822
13,837.226,0.92533,1.26499,1.38733,0.70278,0.70318,0.69615,0.50494,1.10016,1.19792,1.47376,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624
14,898.921,0.90593,1.22983,1.36937,0.70614,0.69467,0.70211,0.50667,1.09837,1.18016,1.4685,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426
15,961.098,0.91139,1.21292,1.37856,0.73597,0.67152,0.70655,0.51476,1.09818,1.1692,1.46959,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228
16,1022.85,0.89005,1.18221,1.36578,0.69945,0.69145,0.70595,0.50467,1.12635,1.187,1.50939,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703
17,1084.37,0.89134,1.17101,1.35924,0.69637,0.69455,0.70973,0.51296,1.09161,1.14047,1.47095,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832
18,1146.2,0.89162,1.15117,1.35802,0.70045,0.71832,0.72617,0.52876,1.06431,1.1139,1.43047,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634
19,1207.95,0.89031,1.1307,1.35735,0.72389,0.71126,0.71792,0.52122,1.08471,1.07016,1.4555,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436
20,1270.55,0.87846,1.1083,1.34581,0.72558,0.71623,0.7312,0.53416,1.06386,1.05887,1.41324,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238
21,1332.39,0.87475,1.09443,1.34056,0.72132,0.7159,0.73131,0.53384,1.05712,1.03881,1.4178,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604
22,1394.6,0.87552,1.07396,1.33578,0.72765,0.73818,0.73532,0.53961,1.0356,1.02026,1.39204,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842
23,1456.77,0.86597,1.05725,1.32904,0.73514,0.72932,0.74017,0.53534,1.05856,1.01442,1.40809,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644
24,1518.8,0.86673,1.05097,1.33332,0.74443,0.73074,0.74509,0.54377,1.05878,0.99384,1.41715,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446
25,1580.58,0.86154,1.02839,1.32761,0.7428,0.73136,0.74929,0.54462,1.05989,0.985,1.41342,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248
26,1642.32,0.85282,1.02949,1.32253,0.75939,0.73859,0.75689,0.55635,1.03661,0.95448,1.39204,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505
27,1704.41,0.8417,1.0175,1.31811,0.74436,0.73616,0.75391,0.55455,1.0346,0.94868,1.38802,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852
28,1766.39,0.84159,0.99661,1.31533,0.77405,0.72537,0.75683,0.55522,1.05018,0.9569,1.40104,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654
29,1828.34,0.83459,0.99685,1.30992,0.75105,0.75524,0.76224,0.56219,1.04217,0.93157,1.39949,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456
30,1890.49,0.83728,0.97825,1.30983,0.76292,0.74156,0.76186,0.56394,1.03267,0.93678,1.38248,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258
31,1952.61,0.8333,0.97307,1.30482,0.77172,0.74435,0.76557,0.56606,1.02196,0.89866,1.36769,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406
32,2014.92,0.82143,0.95555,1.29773,0.74762,0.75187,0.75956,0.56131,1.02179,0.9234,1.36938,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862
33,2076.79,0.8167,0.93795,1.29185,0.75239,0.75104,0.76289,0.56141,1.02619,0.91197,1.36782,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664
34,2138.72,0.81759,0.93236,1.2934,0.76785,0.74216,0.76666,0.56307,1.03855,0.90245,1.37861,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466
35,2200.23,0.81405,0.92714,1.28727,0.75983,0.75285,0.76785,0.5669,1.03036,0.90427,1.37443,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268
36,2262.09,0.80826,0.91877,1.28711,0.77211,0.75328,0.77707,0.57335,1.01746,0.89315,1.36383,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307
37,2324.06,0.80597,0.90084,1.28537,0.76791,0.75199,0.77329,0.57079,1.02167,0.9016,1.36958,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872
38,2386.09,0.81335,0.90024,1.28524,0.76844,0.75204,0.77898,0.577,1.01226,0.8812,1.35927,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674
39,2447.82,0.80331,0.89235,1.27898,0.76963,0.75065,0.77542,0.57792,1.00358,0.87703,1.35062,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476
40,2509.71,0.80529,0.88473,1.27701,0.77418,0.76202,0.78077,0.57997,1.00807,0.87725,1.35338,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278
41,2582.25,0.8363,0.79807,1.33737,0.769,0.74945,0.77343,0.57139,1.00429,0.89821,1.35011,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208
42,2640.34,0.81417,0.74583,1.31471,0.76817,0.74541,0.77245,0.57361,1.00569,0.88435,1.35413,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882
43,2698.44,0.80054,0.71389,1.30865,0.78627,0.73933,0.77841,0.57723,1.00003,0.87595,1.34659,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684
44,2757.77,0.79212,0.70237,1.29825,0.76924,0.75462,0.78284,0.58072,0.99442,0.86047,1.3372,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486
45,2816.37,0.78746,0.69274,1.29547,0.77312,0.74645,0.78222,0.58262,0.98999,0.86057,1.33248,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288
46,2874.34,0.77852,0.68566,1.28588,0.78326,0.74376,0.77882,0.58161,0.99249,0.86538,1.33657,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109
47,2932.78,0.76847,0.67044,1.27604,0.76905,0.75902,0.78251,0.58553,0.99067,0.85623,1.3323,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05
48,2991.12,0.76605,0.66309,1.27721,0.76897,0.7545,0.78276,0.58412,0.99258,0.85764,1.33697,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05
49,3049.34,0.75923,0.65161,1.26972,0.76286,0.76061,0.78057,0.58574,0.99016,0.85549,1.33311,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05
50,3107.47,0.75663,0.64171,1.2665,0.7661,0.76391,0.78431,0.58773,0.99049,0.84827,1.33318,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05
