epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,698.965,1.13408,1.56817,1.58407,0.6553,0.70943,0.68689,0.51506,1.09342,1.12062,1.48037,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,760.207,1.11192,1.53483,1.56728,0.5836,0.69941,0.66116,0.48378,1.14232,1.17884,1.54056,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,821.313,1.09352,1.50455,1.55617,0.59021,0.77177,0.68092,0.50423,1.09404,1.17902,1.47024,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,882.975,1.09588,1.4929,1.55237,0.63476,0.72785,0.6908,0.50823,1.0957,1.16303,1.46211,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,944.24,1.07687,1.47402,1.53299,0.67635,0.7527,0.68961,0.52278,1.04448,1.0194,1.39876,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,1005.79,1.06245,1.43693,1.52017,0.64567,0.74543,0.70758,0.52907,1.0492,1.03273,1.42787,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,1067.37,1.04224,1.40961,1.50092,0.6752,0.76682,0.70706,0.52757,1.05639,1.01372,1.42745,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,1129.4,1.04566,1.39428,1.50547,0.64065,0.74201,0.70476,0.52307,1.07136,1.03663,1.44047,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,1191.13,1.03955,1.3696,1.49695,0.73163,0.73954,0.72512,0.54951,1.02653,0.98386,1.38476,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,1253.06,1.02766,1.34657,1.48035,0.73577,0.74879,0.74799,0.55646,1.02898,0.94201,1.3915,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,1314.61,1.02545,1.33946,1.48504,0.7181,0.76304,0.73838,0.5593,0.99664,0.94406,1.37624,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,1376.3,1.02678,1.32825,1.48034,0.71275,0.77383,0.72737,0.55782,1.00429,0.95867,1.37343,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,1437.9,1.0018,1.31477,1.46854,0.74388,0.77584,0.75026,0.56638,0.99074,0.93941,1.354,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,1500,1.00119,1.28068,1.46714,0.69293,0.77604,0.75065,0.5634,1.01317,0.90651,1.38049,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,1561.87,1.00403,1.28184,1.46121,0.70796,0.78163,0.73559,0.5677,0.98745,0.91051,1.34562,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,1623.87,1.01264,1.29787,1.46824,0.72897,0.73217,0.75006,0.57195,0.99783,0.90449,1.35308,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,1686.19,0.99945,1.27708,1.45687,0.69778,0.78998,0.74487,0.56626,0.98297,0.90835,1.33932,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,1747.87,0.99111,1.26877,1.46055,0.73139,0.79649,0.75373,0.57235,0.97785,0.90899,1.3324,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,1809.64,0.97868,1.2407,1.43952,0.76088,0.76949,0.76624,0.58367,0.96325,0.863,1.3106,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,1871.78,0.97316,1.22242,1.43686,0.74882,0.81369,0.78897,0.59385,0.98216,0.82973,1.31755,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,1933.6,0.97834,1.22196,1.43671,0.76277,0.81302,0.78572,0.59582,0.93909,0.83463,1.29055,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,1995.5,0.97089,1.22002,1.4339,0.74318,0.77601,0.76662,0.58986,0.93132,0.83145,1.2801,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,2057.54,0.96348,1.18888,1.42328,0.76485,0.79954,0.7797,0.59606,0.94248,0.84102,1.29506,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,2119.42,0.9587,1.1793,1.42149,0.77721,0.82339,0.78416,0.59442,0.95318,0.83081,1.29694,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,2183.5,0.96228,1.1891,1.42124,0.76004,0.79243,0.78425,0.60288,0.92853,0.8064,1.27086,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,2245.47,0.95328,1.15392,1.41397,0.77171,0.79966,0.78903,0.59526,0.94223,0.81192,1.28518,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,2307.28,0.94907,1.16329,1.41113,0.77738,0.82545,0.79153,0.60132,0.96431,0.80953,1.30349,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,2369.06,0.94273,1.1499,1.40911,0.77825,0.77718,0.78069,0.60632,0.93374,0.80959,1.27861,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,2430.88,0.94486,1.15314,1.41253,0.76446,0.8266,0.80601,0.62193,0.9352,0.78809,1.28354,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,2492.6,0.94789,1.14524,1.40537,0.7751,0.81731,0.78959,0.61038,0.93294,0.79209,1.26903,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,2554.28,0.93519,1.12259,1.39956,0.79716,0.81695,0.79759,0.61689,0.91653,0.79145,1.26411,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,2616.1,0.92965,1.1209,1.40142,0.78102,0.80978,0.79083,0.60777,0.91574,0.79655,1.27488,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,2677.56,0.93329,1.11173,1.3935,0.74627,0.81484,0.77561,0.60625,0.91331,0.80729,1.26074,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,2739.46,0.92284,1.0933,1.38388,0.80806,0.83871,0.81697,0.63606,0.89452,0.75137,1.24655,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,2801.12,0.91231,1.07493,1.3799,0.77827,0.80867,0.79531,0.62219,0.91825,0.7905,1.27151,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,2862.99,0.91867,1.0901,1.38207,0.80226,0.80147,0.80419,0.62765,0.89919,0.77644,1.24746,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,2924.56,0.91457,1.06569,1.37535,0.80137,0.79478,0.79006,0.61413,0.90793,0.79419,1.2535,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,2986.23,0.90512,1.06862,1.37322,0.80295,0.78996,0.79943,0.62321,0.91734,0.77456,1.26184,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,3048.08,0.92127,1.07438,1.38162,0.76527,0.82063,0.79272,0.62215,0.90332,0.77881,1.25165,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,3110.3,0.90259,1.04332,1.36747,0.76227,0.85081,0.8043,0.62505,0.90701,0.76436,1.26273,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,3172.04,0.89842,1.04006,1.36405,0.79634,0.82411,0.80099,0.62013,0.90474,0.77998,1.2671,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,3233.9,0.89417,1.0364,1.3683,0.78702,0.8289,0.81513,0.63355,0.90797,0.75369,1.26127,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,3296.81,0.89348,1.03373,1.35767,0.80945,0.8328,0.81314,0.63367,0.91147,0.75157,1.25867,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,3358.46,0.90141,1.03907,1.36682,0.8154,0.82455,0.81155,0.63408,0.90683,0.73505,1.2626,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,3420.27,0.88379,1.02074,1.3559,0.78464,0.82328,0.80244,0.62719,0.8879,0.76656,1.25134,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,3482.34,0.88437,1.01426,1.35552,0.78472,0.80254,0.80127,0.62736,0.89569,0.76941,1.25022,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,3543.86,0.88345,1.00091,1.35708,0.79588,0.82486,0.80943,0.63668,0.89246,0.74297,1.25138,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,3605.65,0.873,0.99913,1.34867,0.80048,0.83591,0.81863,0.64093,0.90271,0.7284,1.24684,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,3667.3,0.88106,0.99989,1.35091,0.81609,0.80246,0.8135,0.63721,0.89238,0.73819,1.23408,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,3729.04,0.87354,0.99092,1.34608,0.80232,0.8296,0.81706,0.63784,0.87993,0.74132,1.2344,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,3790.72,0.87896,0.98163,1.34747,0.79213,0.83584,0.81871,0.64022,0.89167,0.7389,1.24756,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,3852.66,0.87116,0.9907,1.34018,0.80443,0.81049,0.80932,0.62856,0.90394,0.74518,1.25896,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,3914.04,0.85792,0.96702,1.33496,0.80665,0.8147,0.81769,0.63914,0.89411,0.74638,1.25276,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,3976.55,0.85427,0.96392,1.33687,0.80099,0.80193,0.81261,0.64228,0.88492,0.72907,1.24102,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,4053.25,0.85663,0.9556,1.33186,0.77606,0.83555,0.82017,0.64189,0.88388,0.72032,1.23114,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,4118.15,0.85123,0.93979,1.327,0.7925,0.84793,0.82211,0.64874,0.88706,0.71489,1.2413,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,4179.74,0.85302,0.94749,1.3269,0.80443,0.83856,0.82219,0.64721,0.87861,0.71268,1.22926,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,4241.41,0.85525,0.93667,1.32708,0.79787,0.83804,0.81753,0.64977,0.86964,0.71551,1.2208,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,4303.35,0.84669,0.92494,1.32201,0.80901,0.83485,0.82796,0.65169,0.87693,0.71333,1.23459,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,4365.4,0.83838,0.92184,1.31855,0.80079,0.8507,0.81878,0.64487,0.88382,0.70794,1.24832,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,4428.07,0.83948,0.91614,1.31924,0.8023,0.83708,0.81232,0.64319,0.87578,0.72169,1.22985,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,4490.02,0.84212,0.9094,1.31476,0.78821,0.84693,0.81727,0.6445,0.87174,0.71366,1.228,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,4551.7,0.83213,0.89958,1.30876,0.79436,0.85804,0.82133,0.64652,0.87652,0.72036,1.2254,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,4613.65,0.82847,0.90041,1.30298,0.80498,0.85564,0.82945,0.65024,0.87645,0.71355,1.22725,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,4675.34,0.83265,0.8961,1.305,0.83023,0.82374,0.83069,0.65613,0.87228,0.71261,1.22403,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,4737.31,0.82867,0.87997,1.30371,0.82406,0.82913,0.82706,0.65064,0.87315,0.70766,1.23487,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,4799.04,0.81994,0.87681,1.30036,0.82238,0.83424,0.83074,0.64967,0.86551,0.70296,1.22558,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,4861.31,0.8137,0.87074,1.29006,0.80165,0.85334,0.82575,0.64447,0.8727,0.70529,1.2299,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,4923.13,0.82121,0.87302,1.2992,0.81731,0.82965,0.82759,0.6491,0.87577,0.69564,1.23591,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,4984.97,0.815,0.85643,1.29134,0.82274,0.83649,0.82706,0.6488,0.88333,0.69346,1.23784,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,5047.1,0.81385,0.86628,1.29656,0.82452,0.8352,0.83161,0.65219,0.87548,0.68833,1.22863,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,5109.31,0.80427,0.85171,1.28366,0.82908,0.83193,0.82789,0.65023,0.87005,0.70244,1.22884,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,5170.89,0.80996,0.85444,1.29029,0.83465,0.83383,0.82727,0.65043,0.86848,0.70352,1.22972,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,5232.57,0.80444,0.8472,1.28271,0.82742,0.83089,0.82305,0.64965,0.87035,0.70371,1.22828,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,5294.29,0.79752,0.84596,1.28376,0.818,0.83177,0.82294,0.65034,0.87123,0.71316,1.22865,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,5355.93,0.79323,0.83372,1.27898,0.82828,0.82316,0.82259,0.64934,0.87492,0.7072,1.23156,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,5417.52,0.79728,0.82506,1.27843,0.82268,0.82919,0.82502,0.65106,0.87614,0.69824,1.2328,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,5479.51,0.79222,0.82279,1.27556,0.8266,0.83542,0.82533,0.65351,0.87475,0.69543,1.23366,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,5541.13,0.78732,0.81592,1.27438,0.83313,0.83088,0.82536,0.65424,0.8695,0.69629,1.2297,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,5603,0.78026,0.80324,1.26647,0.83236,0.8306,0.82503,0.65459,0.8665,0.6957,1.22782,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,5664.36,0.79975,0.65776,1.32061,0.82719,0.83534,0.82407,0.65533,0.8677,0.70044,1.22912,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,5722.13,0.78644,0.62304,1.30698,0.82759,0.83689,0.82349,0.65677,0.86355,0.70587,1.22431,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,5779.62,0.76922,0.6,1.2919,0.82605,0.83446,0.82248,0.65607,0.85937,0.70327,1.22028,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,5837.81,0.76471,0.5998,1.29026,0.82765,0.8332,0.82802,0.65731,0.85658,0.69864,1.21792,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,5895.62,0.75965,0.59435,1.28668,0.8118,0.84411,0.82776,0.65791,0.85507,0.69678,1.21675,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,5953.15,0.74789,0.58048,1.27201,0.82093,0.83576,0.82913,0.65795,0.85553,0.69722,1.21755,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,6010.64,0.7494,0.57466,1.27824,0.81944,0.83291,0.82727,0.65886,0.85571,0.69492,1.21887,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,6069.03,0.74566,0.57347,1.2697,0.82096,0.83377,0.82692,0.65874,0.85596,0.69745,1.22067,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,6126.55,0.73506,0.56541,1.26197,0.82096,0.83326,0.8265,0.65922,0.85466,0.6976,1.22082,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,6183.93,0.7337,0.55679,1.26388,0.82685,0.83079,0.83156,0.65993,0.85401,0.70015,1.22054,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
