epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
34,2188.58,0.83152,0.93136,1.2986,0.74745,0.74927,0.76158,0.57471,1.00771,0.91618,1.36103,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466
35,2273.27,0.81058,0.90876,1.27948,0.7689,0.75011,0.76895,0.57784,1.00722,0.89895,1.36117,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268
36,2335.23,0.81478,0.90125,1.2819,0.75702,0.75497,0.76641,0.57717,1.00525,0.9039,1.36203,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307
37,2397.19,0.80856,0.89977,1.27602,0.75538,0.75816,0.76867,0.58017,1.00326,0.89766,1.35381,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872
38,2461.71,0.80524,0.90094,1.27483,0.76107,0.75737,0.77366,0.58508,1.00398,0.88816,1.35846,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674
39,2524.09,0.80025,0.88834,1.26777,0.75346,0.77098,0.77349,0.58498,0.99297,0.88653,1.34587,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476
40,2587.03,0.79392,0.87771,1.26607,0.73961,0.76758,0.76791,0.58046,1.00056,0.89875,1.3543,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278
41,2647.41,0.83047,0.79327,1.32981,0.75518,0.75893,0.76831,0.57803,0.99499,0.90674,1.34696,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208
42,2704.68,0.81391,0.73188,1.31238,0.75644,0.75314,0.77055,0.58272,0.9885,0.89655,1.33829,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882
43,2764.78,0.80486,0.71075,1.30685,0.75269,0.7685,0.77408,0.58635,0.98605,0.88303,1.33486,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684
44,2822.28,0.78617,0.6915,1.2877,0.77295,0.75676,0.7756,0.58927,0.98268,0.87701,1.33191,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486
45,2879.87,0.78055,0.68312,1.28279,0.76631,0.76407,0.77531,0.59014,0.97531,0.87365,1.32732,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288
46,2938.96,0.776,0.6723,1.28057,0.76523,0.76241,0.77397,0.5889,0.98234,0.8749,1.33555,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109
47,3005.92,0.76904,0.64884,1.26999,0.73965,0.77907,0.76921,0.58707,0.97878,0.87908,1.32974,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05
48,3063.04,0.77359,0.65939,1.27242,0.75756,0.772,0.77346,0.5918,0.97602,0.86706,1.32528,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05
49,3120.51,0.75907,0.64549,1.26275,0.75963,0.77458,0.77631,0.59275,0.97515,0.86562,1.32724,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05
50,3177.63,0.75439,0.63475,1.26183,0.7686,0.76445,0.77335,0.59174,0.97461,0.86523,1.3287,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05
