epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
39,3617.16,0.80385,0.89282,1.27283,0.79314,0.76712,0.78938,0.60198,0.98081,0.86817,1.33851,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476
40,3681.96,0.80613,0.90179,1.27346,0.8072,0.77298,0.7909,0.60272,0.97974,0.86444,1.33725,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278
41,3743.57,0.84804,0.81487,1.34432,0.78799,0.77198,0.78634,0.59715,0.96976,0.88531,1.32876,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208
42,3802.95,0.82109,0.7548,1.32189,0.79958,0.74976,0.78673,0.59998,0.96574,0.88936,1.32435,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882
43,5706.61,0.80567,0.72695,1.31185,0.81389,0.74652,0.78069,0.59734,0.96339,0.86463,1.32219,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684
44,5794.52,0.79376,0.70353,1.30063,0.78405,0.77005,0.7885,0.60213,0.95862,0.86856,1.32039,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486
45,5854.09,0.79341,0.69922,1.29392,0.81426,0.75841,0.79554,0.60944,0.96098,0.85297,1.31957,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288
46,5913.3,0.78643,0.6836,1.28743,0.80354,0.7582,0.79367,0.60811,0.96229,0.85385,1.31979,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109
47,5972.42,0.7757,0.67626,1.27414,0.79823,0.77089,0.7967,0.60951,0.96145,0.8441,1.31603,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05
48,6032.3,0.77841,0.67803,1.28186,0.80405,0.75895,0.79454,0.60879,0.95769,0.84288,1.31538,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05
49,6091.24,0.77167,0.66397,1.27646,0.80471,0.76404,0.79624,0.61152,0.9583,0.83813,1.31438,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05
50,6151.08,0.76289,0.66016,1.27099,0.7948,0.77607,0.79581,0.6111,0.95684,0.83828,1.31437,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05
